familia,especie_ou_subespecie_variedade,categoria,lista_2014
Malpighiaceae,Lophanthera pendula,EN,0
Malpighiaceae,Mezia araujoi,EN,1
Malpighiaceae,Peixotoa adenopoda,EN,1
Malpighiaceae,Peixotoa andersonii,CR,1
Malpighiaceae,Peixotoa bahiana,CR,1
Malpighiaceae,Peixotoa barnebyi,EN,1
Malpighiaceae,Peixotoa catarinensis,EN,1
Malpighiaceae,Peixotoa cipoana,EN,1
Malpighiaceae,Peixotoa psilophylla,VU,1
Malpighiaceae,Pterandra evansii,VU,0
Malpighiaceae,Stigmaphyllon affine,VU,0
Malpighiaceae,Stigmaphyllon bradei,CR,1
Malpighiaceae,Stigmaphyllon carautae,CR,1
Malpighiaceae,Stigmaphyllon crenatum,EN,1
Malpighiaceae,Stigmaphyllon glabrum,CR,1
Malpighiaceae,Stigmaphyllon harleyi,EN,1
Malpighiaceae,Stigmaphyllon macedoanum,CR,1
Malpighiaceae,Stigmaphyllon matogrossense,CR,1
Malpighiaceae,Stigmaphyllon vitifolium,CR,1
Malpighiaceae,Thryallis laburnum,VU,1
Malpighiaceae,Thryallis parviflora,EN,1
Malvaceae,Abutilon anodoides,EN,1
Malvaceae,Abutilon esculentum,EN,0
Malvaceae,Abutilon macrophyllum,CR,0
Malvaceae,Abutilon nigricans,CR,1
Malvaceae,Apeiba trombetensis,CR,0
Malvaceae,Bastardiopsis grewiifolia,CR,0
Malvaceae,Callianthe bezerrae,EN,0
Malvaceae,Callianthe latipetala,EN,0
Malvaceae,Callianthe sellowiana,EN,0
Malvaceae,Calyculogygas uruguayensis,EN,1
Malvaceae,Calyptraemalva catharinensis,EN,1
Malvaceae,Catostemma albuquerquei,EN,0
Malvaceae,Ceiba crispiflora,EN,0
Malvaceae,Ceiba rubriflora,EN,0
Malvaceae,Christiana macrodon,EN,0
Malvaceae,Eriotheca bahiensis,EN,0
Malvaceae,Eriotheca dolichopoda,VU,0
Malvaceae,Eriotheca longipedicellata,VU,0
Malvaceae,Eriotheca longipes,EN,0
Malvaceae,Eriotheca parvifolia,EN,0
Malvaceae,Eriotheca saxicola,CR,0
Malvaceae,Gaya gaudichaudiana,EN,0
Malvaceae,Gossypium mustelinum,EN,0
Malvaceae,Hibiscus peterianus,EN,0
Malvaceae,Hochreutinera hasslerana,EN,1
Malvaceae,Mollia nitida,VU,0
Malvaceae,Monteiroa smithii,EN,1
Malvaceae,Pachira calophylla,EN,0
Malvaceae,Pachira moreirae,CR,0
Malvaceae,Pachira tocantina,EN,0
Malvaceae,Pavonia almasana,EN,1
Malvaceae,Pavonia cauliflora,CR,0
Malvaceae,Pavonia ciliata,CR,0
Malvaceae,Pavonia crassipedicellata,EN,0
Malvaceae,Pavonia crispa,CR,0
Malvaceae,Pavonia ducke-limae,CR,0
Malvaceae,Pavonia gerleniae,CR,0
Malvaceae,Pavonia goetheoides,EN,0
Malvaceae,Pavonia grazielae,VU,1
Malvaceae,Pavonia hatschbachii,EN,1
Malvaceae,Pavonia macrobracteolata,CR,0
Malvaceae,Pavonia morii,EN,0
Malvaceae,Pavonia sancti,CR,0
Malvaceae,Pavonia semiserrata,EN,0
Malvaceae,Pavonia spectabilis,CR,0
Malvaceae,Pavonia spiciformis,EN,1
Malvaceae,Pavonia stipularis,CR,0
Malvaceae,Pseudobombax calcicola,EN,0
Malvaceae,Pseudobombax petropolitanum,EN,0
Malvaceae,Quararibea angustifolia,EN,0
Malvaceae,Waltheria polyantha,CR,0
Marantaceae,Goeppertia dorothyae,CR,0
Marantaceae,Goeppertia fatimae,VU,0
Marantaceae,Goeppertia reginae,CR,0
Marantaceae,Goeppertia sphaerocephala,EN,0
Marantaceae,Goeppertia tuberosa,EN,1
Marantaceae,Goeppertia widgrenii,EN,1
Marantaceae,Ischnosiphon ovatus,EN,1
Marantaceae,Saranthe composita,VU,1
Marcgraviaceae,Marcgravia comosa,EN,0
Marchantiaceae,Marchantia berteroana,EN,1
Marsileaceae,Regnellidium diphyllum,VU,1
Melastomataceae,Bellucia nigricans,VU,0
Melastomataceae,Bertolonia angustifolia,CR,1
Melastomataceae,Bertolonia formosa,CR,1
Melastomataceae,Bertolonia foveolata,EN,1
Melastomataceae,Bertolonia hoehneana,CR,1
Melastomataceae,Bertolonia leuzeana,EN,1
Melastomataceae,Bertolonia organensis,CR,0
Melastomataceae,Bertolonia paranaensis,EN,1
Melastomataceae,Bertolonia valenteana,CR,0
Melastomataceae,Cambessedesia atropurpurea,VU,1
Melastomataceae,Cambessedesia gracilis,EN,1
Melastomataceae,Cambessedesia hermogenesii,EN,1
Melastomataceae,Cambessedesia weddellii,VU,1
Melastomataceae,Cambessedesia wurdackii,VU,1
Melastomataceae,Eriocnema acaulis,EN,1
Melastomataceae,Huberia carvalhoi,EN,1
Melastomataceae,Huberia cordifolia,EN,0
Melastomataceae,Huberia corymbosa,EN,0
Melastomataceae,Huberia edmundoi,CR,0
Melastomataceae,Huberia espiritosantensis,VU,1
Melastomataceae,Huberia glazioviana,EN,0
Melastomataceae,Huberia hirsuta,VU,0
Melastomataceae,Huberia huberioides,EN,0
Melastomataceae,Huberia limae,VU,0
Melastomataceae,Huberia magdalenensis,VU,0
Melastomataceae,Huberia minor,EN,0
Melastomataceae,Huberia mourae,VU,0
Melastomataceae,Huberia organensis,EN,0
Melastomataceae,Huberia piranii,EN,0
Melastomataceae,Lavoisiera cordata,VU,1
Melastomataceae,Lavoisiera nervulosa,EN,0
Melastomataceae,Leandra alpestris,VU,0
Melastomataceae,Leandra altomacaensis,CR,0
Melastomataceae,Leandra atroviridis,EN,0
Melastomataceae,Leandra breviflora,EN,0
Melastomataceae,Leandra chaetocalyx,VU,0
Melastomataceae,Leandra cogniauxii,EN,0
Melastomataceae,Leandra dentata,EN,0
Melastomataceae,Leandra fallacissima,EN,0
Melastomataceae,Leandra hatschbachii,EN,1
Melastomataceae,Leandra loligomorpha,CR,0
Melastomataceae,Leandra magdalenensis,EN,0
Melastomataceae,Leandra mollis,EN,0
Melastomataceae,Leandra mourae,CR,0
Melastomataceae,Leandra multisetosa,VU,0
Melastomataceae,Leandra niangaeformis,EN,0
Melastomataceae,Leandra organensis,EN,0
Melastomataceae,Leandra pennipilis,EN,0
Melastomataceae,Leandra rubida,VU,0
Melastomataceae,Leandra sphaerocarpa,VU,0
Melastomataceae,Leandra xantholasia,EN,0
Melastomataceae,Macairea cuieirasii,EN,0
Melastomataceae,Marcetia alba,CR,1
Melastomataceae,Marcetia bahiana,EN,1
Melastomataceae,Marcetia formosa,EN,1
Melastomataceae,Marcetia hatschbachii,EN,1
Melastomataceae,Marcetia luetzelburgii,EN,1
Melastomataceae,Marcetia lychnophoroides,EN,1
Melastomataceae,Marcetia nummularia,EN,1
Melastomataceae,Marcetia oxycoccoides,EN,1
Melastomataceae,Marcetia semiriana,EN,1
Melastomataceae,Marcetia shepherdii,EN,1
Melastomataceae,Marcetia viscida,VU,1
Melastomataceae,Meriania calophylla,EN,1
Melastomataceae,Meriania calyptrata,EN,0
Melastomataceae,Meriania excelsa,CR,0
Melastomataceae,Meriania glabra,VU,0
Melastomataceae,Meriania glazioviana,EN,0
Melastomataceae,Meriania inflata,CR,0
Melastomataceae,Meriania longipes,EN,0
Melastomataceae,Meriania robusta,EN,0
Melastomataceae,Merianthera burlemarxii,EN,1
Melastomataceae,Merianthera eburnea,EN,0
Melastomataceae,Merianthera pulchra,VU,1
Melastomataceae,Merianthera sipolisii,VU,0
Melastomataceae,Merianthera verrucosa,EN,0
Melastomataceae,Miconia angelana,VU,1
Melastomataceae,Miconia bradeana,EN,0
Melastomataceae,Miconia capixaba,EN,1
Melastomataceae,Miconia castaneiflora,VU,0
Melastomataceae,Miconia cinerea,CR,0
Melastomataceae,Miconia cipoensis,EN,1
Melastomataceae,Miconia comptifolia,EN,0
Melastomataceae,Miconia cowanii,EN,0
Melastomataceae,Miconia elaeodendron,VU,0
Melastomataceae,Miconia laevigata,EN,0
Melastomataceae,Miconia lurida,EN,0
Melastomataceae,Miconia mendoncae,VU,1
Melastomataceae,Miconia molesta,EN,0
Melastomataceae,Miconia penduliflora,EN,1
Melastomataceae,Miconia picinguabensis,CR,1
Melastomataceae,Miconia rondoniensis,EN,0
Melastomataceae,Miconia rufipila,CR,0
Melastomataceae,Miconia subvernicosa,VU,0
Melastomataceae,Miconia umbrosa,EN,0
Melastomataceae,Miconia valentinensis,CR,0
Melastomataceae,Microlicia canastrensis,EN,1
Melastomataceae,Microlicia cuspidifolia,CR,1
Melastomataceae,Microlicia flava,EN,1
Melastomataceae,Microlicia glazioviana,EN,1
Melastomataceae,Microlicia humilis,VU,1
Melastomataceae,Microlicia macedoi,EN,1
Melastomataceae,Microlicia microphylla,CR,1
Melastomataceae,Microlicia obtusifolia,EN,1
Melastomataceae,Microlicia psammophila,EN,1
Melastomataceae,Mouriri arenicola,CR,0
Melastomataceae,Mouriri bahiensis,EN,0
Melastomataceae,Mouriri doriana,EN,0
Melastomataceae,Mouriri gardneri,VU,0
Melastomataceae,Mouriri pranceana,VU,0
Melastomataceae,Mouriri regeliana,EN,0
Melastomataceae,Ossaea suprabasalis,EN,0
Melastomataceae,Ossaea warmingiana,VU,1
Melastomataceae,Pleiochiton micranthum,VU,0
Melastomataceae,Pleiochiton parvifolium,EN,0
Melastomataceae,Pleroma apparicioi,EN,1
Melastomataceae,Pleroma axillare,EN,0
Melastomataceae,Pleroma benthamianum,EN,0
Melastomataceae,Pleroma bergianum,EN,1
Melastomataceae,Pleroma boraceiense,VU,0
Melastomataceae,Pleroma boudetii,EN,1
Melastomataceae,Pleroma castellense,CR,1
Melastomataceae,Pleroma cleistoflorum,CR,0
Melastomataceae,Pleroma cristatum,EN,0
Melastomataceae,Pleroma elegans,EN,0
Melastomataceae,Pleroma fragae,CR,0
Melastomataceae,Pleroma goldenbergii,CR,0
Melastomataceae,Pleroma hirsutissimum,CR,0
Melastomataceae,Pleroma integerrimum,EN,1
Melastomataceae,Pleroma kuhlmannii,CR,0
Melastomataceae,Pleroma maximilianum,EN,0
Melastomataceae,Pleroma minus,VU,1
Melastomataceae,Pleroma mirabile,EN,0
Melastomataceae,Pleroma pallidum,CR,0
Melastomataceae,Pleroma quartzophilum,EN,1
Melastomataceae,Pleroma riedelianum,EN,1
Melastomataceae,Pleroma rigidulum,EN,0
Melastomataceae,Pleroma thereminianum,EN,0
Melastomataceae,Pleroma virgatum,CR,0
Melastomataceae,Pleroma wurdackianum,VU,1
Melastomataceae,Rhynchanthera latifolia,VU,1
Melastomataceae,Rupestrea carvalhoana,CR,1
Melastomataceae,Rupestrea johnwurdackiana,EN,1
Melastomataceae,Tococa macroptera,VU,0
Melastomataceae,Trembleya calycina,EN,1
Melastomataceae,Trembleya chamissoana,EN,1
Melastomataceae,Trembleya hatschbachii,EN,1
Melastomataceae,Trembleya pentagona,VU,0
Melastomataceae,Trembleya pithyoides,CR,0
Meliaceae,Cedrela fissilis,VU,1
Meliaceae,Cedrela odorata,VU,1
Meliaceae,Guarea gracilis,VU,0
Meliaceae,Swietenia macrophylla,VU,1
Meliaceae,Trichilia blanchetii,VU,1
Meliaceae,Trichilia florbranca,CR,1
Meliaceae,Trichilia magnifoliola,VU,1
Meliaceae,Trichilia micropetala,EN,1
Meliaceae,Trichilia stellato-tomentosa,VU,1
Menispermaceae,Disciphania sagittaria,EN,0
Metteniusaceae,Emmotum floribundum,VU,0
Metzgeriaceae,Metzgeria hegewaldii,EN,1
Microteaceae,Microtea bahiensis,EN,1
Microteaceae,Microtea papilosa,VU,1
Monimiaceae,Macropeplus friburgensis,CR,1
Monimiaceae,Mollinedia acutissima,VU,0
Monimiaceae,Mollinedia dolichotricha,EN,0
Monimiaceae,Mollinedia eugeniifolia,CR,1
Monimiaceae,Mollinedia glaziovii,EN,0
Monimiaceae,Mollinedia howeana,EN,0
Monimiaceae,Mollinedia jorgearum,CR,0
Monimiaceae,Mollinedia stenophylla,CR,0
Moraceae,Dorstenia conceptionis,EN,1
Moraceae,Dorstenia fischeri,VU,0
Moraceae,Dorstenia hildegardis,CR,1
Moraceae,Ficus bonijesulapensis,EN,0
Moraceae,Ficus carautana,EN,0
Moraceae,Ficus diamantina,EN,0
Moraceae,Ficus duartei,EN,0
Moraceae,Ficus hatschbachii,VU,0
Moraceae,Ficus holosericea,EN,0
Moraceae,Ficus latipedunculata,CR,0
Moraceae,Ficus laureola,VU,0
Moraceae,Maclura brasiliensis,EN,1
Moraceae,Sorocea carautana,EN,0
Moraceae,Sorocea longipedicellata,CR,0
Myristicaceae,Iryanthera campinae,VU,1
Myristicaceae,Iryanthera dialyandra,VU,0
Myristicaceae,Virola bicuhyba,EN,1
Myristicaceae,Virola crebrinervia,EN,0
Myristicaceae,Virola guggenheimii,EN,0
Myristicaceae,Virola malmei,VU,0
Myristicaceae,Virola parvifolia,VU,1
Myristicaceae,Virola surinamensis,VU,1
Myristicaceae,Virola urbaniana,VU,0
Myrtaceae,Accara elegans,EN,1
Myrtaceae,Calycolpus legrandii,VU,1
Myrtaceae,Campomanesia anemonea,VU,0
Myrtaceae,Campomanesia blanchetiana,CR,0
Myrtaceae,Campomanesia costata,EN,0
Myrtaceae,Campomanesia espiritosantensis,EN,1
Myrtaceae,Campomanesia hirsuta,EN,1
Myrtaceae,Campomanesia macrobracteolata,EN,1
Myrtaceae,Campomanesia sepalifolia,CR,0
Myrtaceae,Curitiba prismatica,VU,0
Myrtaceae,Eugenia altissima,EN,0
Myrtaceae,Eugenia amorimii,CR,0
Myrtaceae,Eugenia barrana,CR,0
Myrtaceae,Eugenia belemitana,VU,0
Myrtaceae,Eugenia binata,CR,0
Myrtaceae,Eugenia blanchetiana,EN,0
Myrtaceae,Eugenia blanda,EN,1
Myrtaceae,Eugenia botequimensis,VU,0
Myrtaceae,Eugenia brachysepala,VU,0
Myrtaceae,Eugenia bunchosiifolia,VU,1
Myrtaceae,Eugenia caatingicola,EN,0
Myrtaceae,Eugenia choriophylla,EN,0
Myrtaceae,Eugenia cinerascens,CR,0
Myrtaceae,Eugenia circumdata,CR,0
Myrtaceae,Eugenia corcovadensis,EN,0
Myrtaceae,Eugenia culicina,CR,0
Myrtaceae,Eugenia cymatodes,VU,0
Myrtaceae,Eugenia denigrata,EN,0
Myrtaceae,Eugenia disperma,EN,1
Myrtaceae,Eugenia espinhacensis,EN,0
Myrtaceae,Eugenia farneyi,CR,0
Myrtaceae,Eugenia fissurata,EN,0
Myrtaceae,Eugenia gastropogena,CR,0
Myrtaceae,Eugenia glabrescens,EN,0
Myrtaceae,Eugenia goiapabana,EN,0
Myrtaceae,Eugenia guanabarina,CR,1
Myrtaceae,Eugenia hatschbachii,VU,0
Myrtaceae,Eugenia hermesiana,CR,1
Myrtaceae,Eugenia inversa,EN,0
Myrtaceae,Eugenia ischnosceles,CR,0
Myrtaceae,Eugenia itacarensis,EN,1
Myrtaceae,Eugenia itaguahiensis,EN,0
Myrtaceae,Eugenia itajurensis,EN,0
Myrtaceae,Eugenia janeirensis,EN,0
Myrtaceae,Eugenia joenssonii,EN,1
Myrtaceae,Eugenia lacistema,EN,0
Myrtaceae,Eugenia lagoensis,EN,0
Myrtaceae,Eugenia leonorae,EN,1
Myrtaceae,Eugenia longifolia,EN,0
Myrtaceae,Eugenia longipetiolata,EN,0
Myrtaceae,Eugenia longohypanthiata,EN,0
Myrtaceae,Eugenia macahensis,EN,0
Myrtaceae,Eugenia macrobracteolata,EN,1
Myrtaceae,Eugenia malacantha,VU,1
Myrtaceae,Eugenia marambaiensis,CR,0
Myrtaceae,Eugenia mattosii,EN,1
Myrtaceae,Eugenia membranifolia,VU,0
Myrtaceae,Eugenia mollicoma,CR,0
Myrtaceae,Eugenia moonioides,EN,0
Myrtaceae,Eugenia myrciariifolia,EN,1
Myrtaceae,Eugenia myrobalana,EN,0
Myrtaceae,Eugenia neolaurifolia,EN,0
Myrtaceae,Eugenia neoriedeliana,CR,0
Myrtaceae,Eugenia neotristis,EN,1
Myrtaceae,Eugenia ochracea,EN,0
Myrtaceae,Eugenia pachyclada,EN,1
Myrtaceae,Eugenia pantagensis,VU,0
Myrtaceae,Eugenia percrenata,VU,0
Myrtaceae,Eugenia persicifolia,VU,0
Myrtaceae,Eugenia peruibensis,CR,1
Myrtaceae,Eugenia pithecocephala,CR,0
Myrtaceae,Eugenia pruinosa,EN,1
Myrtaceae,Eugenia pseudomalacantha,EN,1
Myrtaceae,Eugenia pulcherrima,VU,0
Myrtaceae,Eugenia regia,EN,0
Myrtaceae,Eugenia reitziana,EN,1
Myrtaceae,Eugenia rotundicosta,EN,1
Myrtaceae,Eugenia rugosissima,CR,0
Myrtaceae,Eugenia ruschiana,CR,0
Myrtaceae,Eugenia salacifolia,EN,0
Myrtaceae,Eugenia sclerocalyx,VU,1
Myrtaceae,Eugenia sessilifolia,CR,0
Myrtaceae,Eugenia sobraliana,EN,0
Myrtaceae,Eugenia sulcatifolia,EN,0
Myrtaceae,Eugenia tenuipedunculata,VU,0
Myrtaceae,Eugenia theodorae,CR,0
Myrtaceae,Eugenia tumescens,CR,0
Myrtaceae,Eugenia valsuganana,EN,0
Myrtaceae,Eugenia vattimoana,CR,1
Myrtaceae,Eugenia villaenovae,EN,1
Myrtaceae,Eugenia xanthoxyloides,VU,0
Myrtaceae,Myrceugenia bananalensis,CR,0
Myrtaceae,Myrceugenia bracteosa,EN,1
Myrtaceae,Myrceugenia brevipedicellata,EN,1
Myrtaceae,Myrceugenia foveolata,VU,1
Myrtaceae,Myrceugenia franciscensis,VU,1
Myrtaceae,Myrceugenia gertii,EN,1
Myrtaceae,Myrceugenia hamoniana,EN,1
Myrtaceae,Myrceugenia hatschbachii,EN,1
Myrtaceae,Myrceugenia hoehnei,VU,1
Myrtaceae,Myrceugenia kleinii,VU,1
Myrtaceae,Myrcia almasensis,EN,1
Myrtaceae,Myrcia amplexicaulis,EN,0
Myrtaceae,Myrcia carioca,VU,0
Myrtaceae,Myrcia congestiflora,VU,0
Myrtaceae,Myrcia cymatophylla,EN,0
Myrtaceae,Myrcia espiritosantensis,EN,0
Myrtaceae,Myrcia fusiformis,VU,1
Myrtaceae,Myrcia gilsoniana,EN,1
Myrtaceae,Myrcia hexasticha,EN,1
Myrtaceae,Myrcia lughadhae,EN,0
Myrtaceae,Myrcia magnifolia,EN,1
Myrtaceae,Myrcia martiusiana,EN,0
Myrtaceae,Myrcia neocambessedeana,CR,1
Myrtaceae,Myrcia neosericea,EN,1
Myrtaceae,Myrcia pendula,EN,0
Myrtaceae,Myrcia pileata,VU,1
Myrtaceae,Myrcia restingae,EN,1
Myrtaceae,Myrcia reticulata,EN,0
Myrtaceae,Myrcia riodocensis,EN,1
Myrtaceae,Myrcia robusta,CR,0
Myrtaceae,Myrcia rupicola,EN,1
Myrtaceae,Myrcia ruschii,EN,0
Myrtaceae,Myrcia skortzoviana,CR,1
Myrtaceae,Myrcia stictophylla,CR,0
Myrtaceae,Myrcia velutiflora,CR,0
Myrtaceae,Myrcia warmingiana,EN,0
Myrtaceae,Myrciaria alagoana,EN,0
Myrtaceae,Myrciaria evanida,EN,0
Myrtaceae,Myrciaria leucadendron,CR,0
Myrtaceae,Myrciaria plinioides,EN,1
Myrtaceae,Neomitranthes amblymitra,EN,1
Myrtaceae,Neomitranthes cordifolia,EN,1
Myrtaceae,Neomitranthes gracilis,EN,1
Myrtaceae,Neomitranthes obtusa,EN,1
Myrtaceae,Neomitranthes pedicellata,EN,1
Myrtaceae,Neomitranthes pereireana,VU,0
Myrtaceae,Neomitranthes stictophylla,EN,1
Myrtaceae,Plinia callosa,EN,1
Myrtaceae,Plinia cordifolia,VU,0
Myrtaceae,Plinia edulis,VU,1
Myrtaceae,Plinia espinhacensis,EN,0
Myrtaceae,Plinia hatschbachii,EN,1
Myrtaceae,Plinia longiacuminata,CR,0
Myrtaceae,Plinia marqueteana,EN,0
Myrtaceae,Plinia martinellii,EN,0
Myrtaceae,Plinia muricata,EN,1
Myrtaceae,Plinia rara,EN,1
Myrtaceae,Plinia renatiana,EN,1
Myrtaceae,Plinia rogersiana,CR (PEX),0
Myrtaceae,Plinia spiciflora,EN,0
Myrtaceae,Plinia spiritosantensis,EN,0
Myrtaceae,Psidium araucanum,EN,0
Myrtaceae,Psidium grazielae,EN,0
Myrtaceae,Psidium reptans,EN,1
Myrtaceae,Psidium rotundidiscum,EN,0
Myrtaceae,Psidium sessiliflorum,EN,0
Myrtaceae,Siphoneugena delicata,VU,0
Myrtaceae,Siphoneugena kuhlmannii,VU,1
Myrtaceae,Siphoneugena martinellii,EN,0
Nyctaginaceae,Bougainvillea fasciculata,EN,0
Nyctaginaceae,Neea alumnorum,EN,0
Ochnaceae,Elvasia gigantifolia,VU,0
Ochnaceae,Luxemburgia angustifolia,VU,1
Ochnaceae,Luxemburgia corymbosa,VU,1
Ochnaceae,Luxemburgia flexuosa,VU,1
Ochnaceae,Luxemburgia glazioviana,VU,0
Ochnaceae,Ouratea campos-portoi,EN,0
Ochnaceae,Ouratea cauliflora,VU,0
Ochnaceae,Ouratea chrysopetala,VU,0
Ochnaceae,Ouratea conduplicata,EN,0
Ochnaceae,Ouratea grandifolia,EN,0
Ochnaceae,Ouratea hatschbachii,EN,1
Ochnaceae,Ouratea miersii,EN,0
Ochnaceae,Ouratea pycnostachys,EN,0
Ochnaceae,Ouratea robusta,EN,0
Ochnaceae,Ouratea xerophila,VU,0
Ochnaceae,Sauvagesia nitida,VU,1
Ochnaceae,Wallacea multiflora,EN,0
Olacaceae,Dulacia egleri,EN,0
Olacaceae,Dulacia gardneriana,EN,0
Olacaceae,Dulacia singularis,EN,0
Oleaceae,Chionanthus ferrugineus,EN,0
Oleaceae,Chionanthus fluminensis,CR,1
Oleaceae,Chionanthus micranthus,EN,0
Oleaceae,Chionanthus parviflorus,EN,0
Oleaceae,Chionanthus subsessilis,EN,1
Oleaceae,Priogymnanthus saxicola,CR,0
Onagraceae,Fuchsia alpestris,VU,0
Onagraceae,Fuchsia glazioviana,EN,0
Orchidaceae,Acianthera adiri,CR,1
Orchidaceae,Acianthera bidentata,VU,0
Orchidaceae,Acianthera heringeri,CR,1
Orchidaceae,Acianthera langeana,EN,1
Orchidaceae,Acianthera papillosa,VU,1
Orchidaceae,Acianthera subrotundifolia,VU,0
Orchidaceae,Adamantinia miltonioides,CR,1
Orchidaceae,Anathallis colnagoi,CR,1
Orchidaceae,Anathallis gehrtii,VU,1
Orchidaceae,Anathallis pabstii,EN,1
Orchidaceae,Anathallis pubipetala,EN,0
Orchidaceae,Anathallis spannageliana,VU,0
Orchidaceae,Anathallis tigridens,VU,1
Orchidaceae,Barbosella macaheensis,VU,0
Orchidaceae,Barbosella trilobata,EN,1
Orchidaceae,Bifrenaria silvana,CR,1
Orchidaceae,Bifrenaria wittigii,EN,1
Orchidaceae,Bipinnula biplumata,CR,1
Orchidaceae,Bipinnula penicillata,EN,1
Orchidaceae,Brachionidium restrepioides,VU,1
Orchidaceae,Brachystele camporum,VU,1
Orchidaceae,Brassia arachnoidea,VU,1
Orchidaceae,Bulbophyllum arianeae,CR,1
Orchidaceae,Bulbophyllum boudetiana,EN,1
Orchidaceae,Bulbophyllum kautskyi,VU,1
Orchidaceae,Bulbophyllum macroceras,CR,0
Orchidaceae,Campylocentrum organense,VU,0
Orchidaceae,Campylocentrum pernambucense,EN,1
Orchidaceae,Catasetum mattosianum,EN,1
Orchidaceae,Cattleya aclandiae,VU,1
Orchidaceae,Cattleya alaorii,CR,1
Orchidaceae,Cattleya briegeri,EN,1
Orchidaceae,Cattleya caulescens,EN,1
Orchidaceae,Cattleya crispa,VU,1
Orchidaceae,Cattleya dormaniana,CR,1
Orchidaceae,Cattleya endsfeldzii,CR,1
Orchidaceae,Cattleya ghillanyi,EN,1
Orchidaceae,Cattleya gloedeniana,CR,1
Orchidaceae,Cattleya grandis,VU,1
Orchidaceae,Cattleya granulosa,VU,1
Orchidaceae,Cattleya guttata,VU,1
Orchidaceae,Cattleya harpophylla,VU,1
Orchidaceae,Cattleya harrisoniana,VU,1
Orchidaceae,Cattleya hoehnei,EN,1
Orchidaceae,Cattleya intermedia,VU,1
Orchidaceae,Cattleya jongheana,EN,1
Orchidaceae,Cattleya kautskyana,CR,1
Orchidaceae,Cattleya labiata,VU,1
Orchidaceae,Cattleya lobata,CR,0
Orchidaceae,Cattleya milleri,CR,1
Orchidaceae,Cattleya munchowiana,CR,1
Orchidaceae,Cattleya neokautskyi,CR,1
Orchidaceae,Cattleya perrinii,VU,1
Orchidaceae,Cattleya porphyroglossa,CR,1
Orchidaceae,Cattleya pumila,VU,1
Orchidaceae,Cattleya purpurata,VU,1
Orchidaceae,Cattleya pygmaea,EN,1
Orchidaceae,Cattleya schilleriana,EN,1
Orchidaceae,Cattleya sincorana,EN,1
Orchidaceae,Cattleya tenebrosa,EN,1
Orchidaceae,Cattleya tenuis,EN,1
Orchidaceae,Cattleya tigrina,VU,1
Orchidaceae,Cattleya velutina,VU,1
Orchidaceae,Cattleya walkeriana,VU,1
Orchidaceae,Cattleya warneri,VU,1
Orchidaceae,Cattleya wittigiana,EN,1
Orchidaceae,Cattleya xanthina,EN,1
Orchidaceae,Centroglossa castellensis,CR,1
Orchidaceae,Centroglossa greeniana,EN,0
Orchidaceae,Chloraea membranacea,EN,1
Orchidaceae,Cirrhaea fuscolutea,EN,1
Orchidaceae,Cirrhaea loddigesii,CR,1
Orchidaceae,Cirrhaea longiracemosa,VU,1
Orchidaceae,Cleistes aphylla,EN,1
Orchidaceae,Codonorchis canisioi,CR,1
Orchidaceae,Constantia cipoensis,CR,1
Orchidaceae,Cyclopogon dutrae,EN,1
Orchidaceae,Cyclopogon venustus,EN,0
Orchidaceae,Cycnoches pentadactylum,EN,1
Orchidaceae,Cyrtopodium caiapoense,VU,1
Orchidaceae,Cyrtopodium hatschbachii,EN,1
Orchidaceae,Cyrtopodium lamellaticallosum,CR,1
Orchidaceae,Cyrtopodium latifolium,CR,1
Orchidaceae,Cyrtopodium linearifolium,CR,1
Orchidaceae,Cyrtopodium lissochiloides,VU,1
Orchidaceae,Cyrtopodium palmifrons,VU,1
Orchidaceae,Cyrtopodium poecilum var. roseum,EN,1
Orchidaceae,Cyrtopodium triste,VU,1
Orchidaceae,Dichaea mosenii,VU,1
Orchidaceae,Dryadella auriculigera,CR,1
Orchidaceae,Dryadella lilliputiana,VU,1
Orchidaceae,Dryadella susanae,CR,1
Orchidaceae,Encyclia bragancae,EN,1
Orchidaceae,Epidendrum addae,VU,1
Orchidaceae,Epidendrum ammophilum,EN,0
Orchidaceae,Epidendrum harrisoniae,CR,0
Orchidaceae,Epidendrum henschenii,EN,1
Orchidaceae,Epidendrum robustum,VU,1
Orchidaceae,Epidendrum zappii,EN,1
Orchidaceae,Gomesa kautskyi,EN,1
Orchidaceae,Gomesa majevskyae,EN,1
Orchidaceae,Gomesa pectoralis,CR,1
Orchidaceae,Gomesa pulchella,CR,0
Orchidaceae,Grandiphyllum divaricatum,VU,1
Orchidaceae,Grandiphyllum hians,VU,1
Orchidaceae,Grobya cipoensis,CR,1
Orchidaceae,Grobya fascifera,VU,1
Orchidaceae,Habenaria achalensis,VU,1
Orchidaceae,Habenaria brachyplectron,CR,1
Orchidaceae,Habenaria ernesti-ulei,EN,1
Orchidaceae,Habenaria galeandriformis,CR,1
Orchidaceae,Habenaria itaculumia,CR,1
Orchidaceae,Habenaria novaesii,CR,1
Orchidaceae,Habenaria piraquarensis,EN,1
Orchidaceae,Houlletia brocklehurstiana,EN,1
Orchidaceae,Isabelia virginalis,VU,1
Orchidaceae,Lankesterella spannageliana,EN,0
Orchidaceae,Malaxis jaraguae,VU,1
Orchidaceae,Masdevallia discoidea,CR,1
