"grupo" "ordem" "familia" "especie_ou_subespecie" "categoria" "lista_2014"
"584" "aves" "Passeriformes" "Thraupidae" "Sporophila falcirostris" "VU" 1
"585" "aves" "Passeriformes" "Thraupidae" "Sporophila frontalis" "VU" 1
"586" "aves" "Passeriformes" "Thraupidae" "Sporophila hypoxantha" "VU" 1
"587" "aves" "Passeriformes" "Thraupidae" "Sporophila maximiliani" "CR" 1
"588" "aves" "Passeriformes" "Thraupidae" "Sporophila melanogaster" "VU" 1
"589" "aves" "Passeriformes" "Thraupidae" "Sporophila nigrorufa" "VU" 1
"590" "aves" "Passeriformes" "Thraupidae" "Sporophila palustris" "VU" 1
"591" "aves" "Passeriformes" "Thraupidae" "Sporophila ruficollis" "VU" 1
"592" "aves" "Passeriformes" "Thraupidae" "Tangara cyanocephala cearensis" "VU" 1
"593" "aves" "Passeriformes" "Thraupidae" "Tangara fastuosa" "VU" 1
"594" "aves" "Passeriformes" "Thraupidae" "Tangara velia signata" "VU" 1
"595" "aves" "Passeriformes" "Tityridae" "Iodopleura pipra" "EN" 1
"596" "aves" "Passeriformes" "Tityridae" "Iodopleura pipra leucopygia" "EN" 1
"597" "aves" "Passeriformes" "Tityridae" "Iodopleura pipra pipra" "EN" 1
"598" "aves" "Passeriformes" "Tityridae" "Laniisoma elegans" "EN" 0
"599" "aves" "Passeriformes" "Tityridae" "Schiffornis turdina intermedia" "VU" 1
"600" "aves" "Passeriformes" "Troglodytidae" "Cyphorhinus griseolateralis" "VU" 0
"601" "aves" "Passeriformes" "Turdidae" "Cichlopsis leucogenys" "EN" 1
"602" "aves" "Passeriformes" "Tyrannidae" "Alectrurus tricolor" "VU" 1
"603" "aves" "Passeriformes" "Tyrannidae" "Attila spadiceus uropygiatus" "EN" 1
"604" "aves" "Passeriformes" "Tyrannidae" "Contopus nigrescens" "VU" 0
"605" "aves" "Passeriformes" "Tyrannidae" "Elaenia ridleyana" "VU" 1
"606" "aves" "Passeriformes" "Tyrannidae" "Knipolegus franciscanus" "VU" 0
"607" "aves" "Passeriformes" "Tyrannidae" "Phyllomyias reiseri" "EN" 0
"608" "aves" "Passeriformes" "Tyrannidae" "Serpophaga hypoleuca pallida" "VU" 1
"609" "aves" "Passeriformes" "Tyrannidae" "Stigmatura napensis napensis" "VU" 1
"610" "aves" "Passeriformes" "Tyrannidae" "Xolmis dominicanus" "VU" 1
"611" "aves" "Passeriformes" "Vireonidae" "Vireo gracilirostris" "VU" 1
"612" "aves" "Passeriformes" "Xenopidae" "Xenops minutus alagoanus" "VU" 1
"613" "aves" "Pelecaniformes" "Ardeidae" "Tigrisoma fasciatum" "VU" 1
"614" "aves" "Phaethontiformes" "Phaethontidae" "Phaethon aethereus" "EN" 1
"615" "aves" "Phaethontiformes" "Phaethontidae" "Phaethon lepturus" "EN" 1
"616" "aves" "Piciformes" "Capitonidae" "Capito dayi" "VU" 1
"617" "aves" "Piciformes" "Picidae" "Celeus flavus subflavus" "CR" 1
"618" "aves" "Piciformes" "Picidae" "Celeus galeatus" "EN" 1
"619" "aves" "Piciformes" "Picidae" "Celeus obrieni" "VU" 1
"620" "aves" "Piciformes" "Picidae" "Celeus torquatus pieteroyensi" "VU" 1
"621" "aves" "Piciformes" "Picidae" "Celeus torquatus tinnunculus" "EN" 1
"622" "aves" "Piciformes" "Picidae" "Piculus paraensis" "VU" 1
"623" "aves" "Piciformes" "Picidae" "Piculus polyzonus" "EN" 1
"624" "aves" "Piciformes" "Ramphastidae" "Pteroglossus bitorquatus bitorquatus" "VU" 1
"625" "aves" "Piciformes" "Ramphastidae" "Selenidera gouldii baturitensis" "EN" 1
"626" "aves" "Procellariiformes" "Diomedeidae" "Diomedea dabbenena" "CR" 1
"627" "aves" "Procellariiformes" "Diomedeidae" "Diomedea epomophora" "VU" 1
"628" "aves" "Procellariiformes" "Diomedeidae" "Diomedea exulans" "CR" 1
"629" "aves" "Procellariiformes" "Diomedeidae" "Diomedea sanfordi" "EN" 1
"630" "aves" "Procellariiformes" "Diomedeidae" "Thalassarche chlororhynchos" "EN" 1
"631" "aves" "Procellariiformes" "Procellariidae" "Procellaria aequinoctialis" "VU" 1
"632" "aves" "Procellariiformes" "Procellariidae" "Procellaria conspicillata" "VU" 1
"633" "aves" "Procellariiformes" "Procellariidae" "Pterodroma arminjoniana" "CR" 1
"634" "aves" "Procellariiformes" "Procellariidae" "Pterodroma deserta" "VU" 1
"635" "aves" "Procellariiformes" "Procellariidae" "Pterodroma incerta" "EN" 1
"636" "aves" "Procellariiformes" "Procellariidae" "Pterodroma madeira" "EN" 1
"637" "aves" "Procellariiformes" "Procellariidae" "Puffinus lherminieri" "CR" 1
"638" "aves" "Psittaciformes" "Psittacidae" "Amazona pretrei" "VU" 1
"639" "aves" "Psittaciformes" "Psittacidae" "Amazona rhodocorytha" "VU" 1
"640" "aves" "Psittaciformes" "Psittacidae" "Amazona vinacea" "VU" 1
"641" "aves" "Psittaciformes" "Psittacidae" "Anodorhynchus glaucus" "RE" 1
"642" "aves" "Psittaciformes" "Psittacidae" "Anodorhynchus leari" "EN" 1
"643" "aves" "Psittaciformes" "Psittacidae" "Aratinga solstitialis" "EN" 1
"644" "aves" "Psittaciformes" "Psittacidae" "Cyanopsitta spixii" "CR" 1
"645" "aves" "Psittaciformes" "Psittacidae" "Guaruba guarouba" "VU" 1
"646" "aves" "Psittaciformes" "Psittacidae" "Pionus reichenowi" "VU" 1
"647" "aves" "Psittaciformes" "Psittacidae" "Pyrilia vulturina" "VU" 1
"648" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura amazonum" "VU" 0
"649" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura anerythra" "VU" 0
"650" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura coerulescens" "VU" 1
"651" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura cruentata" "VU" 1
"652" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura griseipectus" "EN" 1
"653" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura leucotis" "VU" 1
"654" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura molinae" "VU" 0
"655" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura pallescens" "VU" 0
"656" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura perlata" "VU" 0
"657" "aves" "Psittaciformes" "Psittacidae" "Pyrrhura pfrimeri" "EN" 1
"658" "aves" "Psittaciformes" "Psittacidae" "Touit melanonotus" "VU" 1
"659" "aves" "Psittaciformes" "Psittacidae" "Touit surdus" "VU" 1
"660" "aves" "Strigiformes" "Strigidae" "Glaucidium mooreorum" "EX" 1
"661" "aves" "Strigiformes" "Strigidae" "Pulsatrix perspicillata pulsatrix" "CR" 1
"662" "aves" "Strigiformes" "Strigidae" "Strix huhula albomarginata" "VU" 1
"663" "aves" "Suliformes" "Fregatidae" "Fregata minor" "CR" 1
"664" "aves" "Suliformes" "Fregatidae" "Fregata trinitatis" "CR" 1
"665" "aves" "Suliformes" "Sulidae" "Sula sula" "EN" 1
"666" "aves" "Tinamiformes" "Tinamidae" "Crypturellus zabele" "VU" 1
"667" "aves" "Tinamiformes" "Tinamidae" "Nothura minor" "EN" 1
"668" "aves" "Tinamiformes" "Tinamidae" "Taoniscus nanus" "EN" 1
"669" "aves" "Tinamiformes" "Tinamidae" "Tinamus tao" "VU" 1
"670" "aves" "Trogoniformes" "Trogonidae" "Trogon collaris eytoni" "EN" 1
"671" "mamiferos" "Carnivora" "Canidae" "Atelocynus microtis" "VU" 1
"672" "mamiferos" "Carnivora" "Canidae" "Chrysocyon brachyurus" "VU" 1
"673" "mamiferos" "Carnivora" "Canidae" "Lycalopex vetulus" "VU" 1
"674" "mamiferos" "Carnivora" "Canidae" "Speothos venaticus" "VU" 1
"675" "mamiferos" "Carnivora" "Felidae" "Herpailurus yagouaroundi" "VU" 1
"676" "mamiferos" "Carnivora" "Felidae" "Leopardus colocolo" "VU" 1
"677" "mamiferos" "Carnivora" "Felidae" "Leopardus geoffroyi" "VU" 1
"678" "mamiferos" "Carnivora" "Felidae" "Leopardus guttulus" "VU" 1
"679" "mamiferos" "Carnivora" "Felidae" "Leopardus tigrinus" "EN" 1
"680" "mamiferos" "Carnivora" "Felidae" "Leopardus wiedii" "VU" 1
"681" "mamiferos" "Carnivora" "Felidae" "Panthera onca" "VU" 1
"682" "mamiferos" "Carnivora" "Mustelidae" "Pteronura brasiliensis" "VU" 1
"683" "mamiferos" "Cetartiodactyla" "Balaenidae" "Eubalaena australis" "EN" 1
"684" "mamiferos" "Cetartiodactyla" "Balaenopteridae" "Balaenoptera borealis" "EN" 1
"685" "mamiferos" "Cetartiodactyla" "Balaenopteridae" "Balaenoptera musculus" "CR" 1
"686" "mamiferos" "Cetartiodactyla" "Balaenopteridae" "Balaenoptera physalus" "EN" 1
"687" "mamiferos" "Cetartiodactyla" "Cervidae" "Blastocerus dichotomus" "VU" 1
"688" "mamiferos" "Cetartiodactyla" "Cervidae" "Mazama nana" "VU" 1
"689" "mamiferos" "Cetartiodactyla" "Cervidae" "Ozotoceros bezoarticus bezoarticus" "VU" 1
"690" "mamiferos" "Cetartiodactyla" "Delphinidae" "Sotalia guianensis" "VU" 1
"691" "mamiferos" "Cetartiodactyla" "Delphinidae" "Tursiops gephyreus" "EN" 0
"692" "mamiferos" "Cetartiodactyla" "Iniidae" "Inia araguaiaensis" "VU" 0
"693" "mamiferos" "Cetartiodactyla" "Iniidae" "Inia geoffrensis" "EN" 1
"694" "mamiferos" "Cetartiodactyla" "Physeteridae" "Physeter macrocephalus" "VU" 1
"695" "mamiferos" "Cetartiodactyla" "Pontoporiidae" "Pontoporia blainvillei" "CR" 1
"696" "mamiferos" "Cetartiodactyla" "Tayassuidae" "Tayassu pecari" "VU" 1
"697" "mamiferos" "Chiroptera" "Furipteridae" "Furipterus horrens" "VU" 1
"698" "mamiferos" "Chiroptera" "Natalidae" "Natalus macrourus" "VU" 1
"699" "mamiferos" "Chiroptera" "Phyllostomidae" "Lonchophylla bokermanni" "VU" 0
"700" "mamiferos" "Chiroptera" "Phyllostomidae" "Lonchophylla dekeyseri" "EN" 1
"701" "mamiferos" "Cingulata" "Dasypodidae" "Priodontes maximus" "VU" 1
"702" "mamiferos" "Cingulata" "Dasypodidae" "Tolypeutes tricinctus" "EN" 1
"703" "mamiferos" "Perissodactyla" "Tapiridae" "Tapirus terrestris" "VU" 1
"704" "mamiferos" "Pilosa" "Bradypodidae" "Bradypus torquatus" "VU" 1
"705" "mamiferos" "Pilosa" "Myrmecophagidae" "Myrmecophaga tridactyla" "VU" 1
"706" "mamiferos" "Primates" "Atelidae" "Alouatta belzebul" "VU" 1
"707" "mamiferos" "Primates" "Atelidae" "Alouatta discolor" "VU" 1
"708" "mamiferos" "Primates" "Atelidae" "Alouatta guariba clamitans" "VU" 1
"709" "mamiferos" "Primates" "Atelidae" "Alouatta guariba guariba" "CR" 1
"710" "mamiferos" "Primates" "Atelidae" "Alouatta ululata" "EN" 1
"711" "mamiferos" "Primates" "Atelidae" "Ateles belzebuth" "VU" 1
"712" "mamiferos" "Primates" "Atelidae" "Ateles chamek" "VU" 1
"713" "mamiferos" "Primates" "Atelidae" "Ateles marginatus" "EN" 1
"714" "mamiferos" "Primates" "Atelidae" "Brachyteles arachnoides" "EN" 1
"715" "mamiferos" "Primates" "Atelidae" "Brachyteles hypoxanthus" "CR" 1
"716" "mamiferos" "Primates" "Atelidae" "Lagothrix lagothricha cana" "EN" 1
"717" "mamiferos" "Primates" "Atelidae" "Lagothrix lagothricha lagothricha" "VU" 1
"718" "mamiferos" "Primates" "Atelidae" "Lagothrix lagothricha poeppigii" "VU" 1
"719" "mamiferos" "Primates" "Callitrichidae" "Callithrix aurita" "EN" 1
"720" "mamiferos" "Primates" "Callitrichidae" "Callithrix flaviceps" "EN" 1
"721" "mamiferos" "Primates" "Callitrichidae" "Leontopithecus caissara" "EN" 1
"722" "mamiferos" "Primates" "Callitrichidae" "Leontopithecus chrysomelas" "EN" 1
"723" "mamiferos" "Primates" "Callitrichidae" "Leontopithecus chrysopygus" "EN" 1
"724" "mamiferos" "Primates" "Callitrichidae" "Leontopithecus rosalia" "EN" 1
"725" "mamiferos" "Primates" "Callitrichidae" "Mico rondoni" "VU" 1
"726" "mamiferos" "Primates" "Callitrichidae" "Saguinus bicolor" "CR" 1
"727" "mamiferos" "Primates" "Callitrichidae" "Saguinus niger" "VU" 1
"728" "mamiferos" "Primates" "Cebidae" "Cebus kaapori" "CR" 1
"729" "mamiferos" "Primates" "Cebidae" "Saimiri vanzolinii" "VU" 1
"730" "mamiferos" "Primates" "Cebidae" "Sapajus cay" "VU" 1
"731" "mamiferos" "Primates" "Cebidae" "Sapajus flavius" "EN" 1
"732" "mamiferos" "Primates" "Cebidae" "Sapajus robustus" "EN" 1
"733" "mamiferos" "Primates" "Cebidae" "Sapajus xanthosternos" "EN" 1
"734" "mamiferos" "Primates" "Pitheciidae" "Cacajao hosomi" "EN" 1
"735" "mamiferos" "Primates" "Pitheciidae" "Callicebus barbarabrownae" "CR" 1
"736" "mamiferos" "Primates" "Pitheciidae" "Callicebus coimbrai" "EN" 1
"737" "mamiferos" "Primates" "Pitheciidae" "Callicebus melanochir" "VU" 1
"738" "mamiferos" "Primates" "Pitheciidae" "Callicebus personatus" "VU" 1
"739" "mamiferos" "Primates" "Pitheciidae" "Chiropotes satanas" "CR" 1
"740" "mamiferos" "Primates" "Pitheciidae" "Chiropotes utahickae" "VU" 1
"741" "mamiferos" "Rodentia" "Caviidae" "Cavia intermedia" "CR" 1
"742" "mamiferos" "Rodentia" "Caviidae" "Kerodon acrobata" "VU" 1
"743" "mamiferos" "Rodentia" "Caviidae" "Kerodon rupestris" "VU" 1
"744" "mamiferos" "Rodentia" "Cricetidae" "Akodon mystax" "VU" 1
"745" "mamiferos" "Rodentia" "Cricetidae" "Cerradomys goytaca" "EN" 1
"746" "mamiferos" "Rodentia" "Cricetidae" "Euryoryzomys lamia" "EN" 1
"747" "mamiferos" "Rodentia" "Cricetidae" "Gyldenstolpia planaltensis" "EN" 1
"748" "mamiferos" "Rodentia" "Cricetidae" "Juscelinomys candango" "CR (PEX)" 1
"749" "mamiferos" "Rodentia" "Cricetidae" "Microakodontomys transitorius" "EN" 1
"750" "mamiferos" "Rodentia" "Cricetidae" "Noronhomys vespuccii" "EX" 1
"751" "mamiferos" "Rodentia" "Cricetidae" "Oligoryzomys rupestris" "EN" 1
"752" "mamiferos" "Rodentia" "Cricetidae" "Rhipidomys cariri" "VU" 1
"753" "mamiferos" "Rodentia" "Cricetidae" "Rhipidomys tribei" "EN" 1
"754" "mamiferos" "Rodentia" "Cricetidae" "Thalpomys cerradensis" "VU" 1
"755" "mamiferos" "Rodentia" "Cricetidae" "Thalpomys lasiotis" "EN" 1
"756" "mamiferos" "Rodentia" "Cricetidae" "Wilfredomys oenax" "EN" 1
"757" "mamiferos" "Rodentia" "Ctenomyidae" "Ctenomys bicolor" "EN" 1
"758" "mamiferos" "Rodentia" "Ctenomyidae" "Ctenomys flamarioni" "EN" 1
"759" "mamiferos" "Rodentia" "Ctenomyidae" "Ctenomys lami" "EN" 1
"760" "mamiferos" "Rodentia" "Ctenomyidae" "Ctenomys minutus" "VU" 1
"761" "mamiferos" "Rodentia" "Echimyidae" "Callistomys pictus" "EN" 1
"762" "mamiferos" "Rodentia" "Echimyidae" "Phyllomys brasiliensis" "EN" 1
"763" "mamiferos" "Rodentia" "Echimyidae" "Phyllomys lundi" "EN" 1
"764" "mamiferos" "Rodentia" "Echimyidae" "Phyllomys thomasi" "EN" 1
"765" "mamiferos" "Rodentia" "Echimyidae" "Phyllomys unicolor" "CR" 1
"766" "mamiferos" "Rodentia" "Echimyidae" "Trinomys eliasi" "VU" 1
"767" "mamiferos" "Rodentia" "Echimyidae" "Trinomys mirapitanga" "EN" 1
"768" "mamiferos" "Rodentia" "Echimyidae" "Trinomys moojeni" "EN" 1
"769" "mamiferos" "Rodentia" "Echimyidae" "Trinomys yonenagae" "EN" 1
"770" "mamiferos" "Rodentia" "Erethizontidae" "Chaetomys subspinosus" "VU" 1
"771" "mamiferos" "Rodentia" "Erethizontidae" "Coendou speratus" "EN" 1
"772" "mamiferos" "Sirenia" "Trichechidae" "Trichechus inunguis" "VU" 1
"773" "mamiferos" "Sirenia" "Trichechidae" "Trichechus manatus" "EN" 1
"774" "invertebrados_aquaticos" "Amphipoda" "Artesiidae" "Spelaeogammarus bahiensis" "VU" 0
"775" "invertebrados_aquaticos" "Amphipoda" "Artesiidae" "Spelaeogammarus sanctus" "CR" 0
"776" "invertebrados_aquaticos" "Amphipoda" "Artesiidae" "Spelaeogammarus santanensis" "CR" 0
"777" "invertebrados_aquaticos" "Amphipoda" "Artesiidae" "Spelaeogammarus spinilacertus" "EN" 0
"778" "invertebrados_aquaticos" "Amphipoda" "Artesiidae" "Spelaeogammarus titan" "CR" 0
"779" "invertebrados_aquaticos" "Amphipoda" "Bogidiellidae" "Megagidiella azul" "VU" 0
"780" "invertebrados_aquaticos" "Amphipoda" "Dogielinotidae" "Hyalella caeca" "VU" 0
"781" "invertebrados_aquaticos" "Amphipoda" "Hyalellidae" "Hyalella epikarstica" "CR" 0
"782" "invertebrados_aquaticos" "Amphipoda" "Hyalellidae" "Hyalella formosa" "CR" 0
"783" "invertebrados_aquaticos" "Amphipoda" "Hyalellidae" "Hyalella imbya" "CR (PEX)" 0
"784" "invertebrados_aquaticos" "Amphipoda" "Hyalellidae" "Hyalella veredae" "CR" 0
"785" "invertebrados_aquaticos" "Amphipoda" "Mesogammaridae" "Potiberaba porakuara" "VU" 0
"786" "invertebrados_aquaticos" "Amphipoda" "Sebidae" "Seborgia potiguar" "CR" 0
"787" "invertebrados_aquaticos" "Caenogastropoda" "Hydrobiidae" "Potamolithus troglobius" "CR" 1
"788" "invertebrados_aquaticos" "Coleoptera" "Dytiscidae" "Copelatus cessaima" "EN" 1
"789" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla brevipalma" "CR" 1
"790" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla camargoi" "EN" 1
"791" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla cavernicola" "CR" 1
"792" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla charon" "CR" 0
"793" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla franca" "CR" 1
"794" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla inconspicua" "VU" 1
"795" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla inermis" "EN" 1
"796" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla itacolomiensis" "EN" 1
"797" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla leachi" "EN" 1
"798" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla leptochela" "CR" 1
"799" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla leptodactyla" "VU" 1
"800" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla manuinflata" "EN" 1
"801" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla microphthalma" "CR" 1
"802" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla oblata" "EN" 1
"803" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla obstipa" "EN" 1
"804" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla perobae" "CR" 1
"805" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla renana" "CR" 1
"806" "invertebrados_aquaticos" "Decapoda" "Aeglidae" "Aegla violacea" "EN" 1
"807" "invertebrados_aquaticos" "Ephemeroptera" "Baetidae" "Adebrotus lugoi" "VU" 1
"808" "invertebrados_aquaticos" "Ephemeroptera" "Baetidae" "Camelobaetidius juparana" "VU" 0
"809" "invertebrados_aquaticos" "Ephemeroptera" "Baetidae" "Camelobaetidius maranhensis" "VU" 1
"810" "invertebrados_aquaticos" "Ephemeroptera" "Baetidae" "Camelobaetidius spinosus" "VU" 1
"811" "invertebrados_aquaticos" "Ephemeroptera" "Leptophlebiidae" "Hermanella amere" "EN" 1
"812" "invertebrados_aquaticos" "Ephemeroptera" "Leptophlebiidae" "Hermanella nigra" "VU" 1
"813" "invertebrados_aquaticos" "Ephemeroptera" "Leptophlebiidae" "Simothraulopsis eurybasis" "VU" 0
"814" "invertebrados_aquaticos" "Isopoda" "Brasileirinidae" "Brasileirinho cavaticus" "CR" 0
"815" "invertebrados_aquaticos" "Isopoda" "Calabozoidae" "Pongycarcinia xiphidiourus" "EN" 0
"816" "invertebrados_aquaticos" "Littorinimorpha" "Pomatiopsidae" "Spiripockia punctata" "CR" 1
"817" "invertebrados_aquaticos" "Odonata" "Aeshnidae" "Castoraeschna januaria" "VU" 1
"818" "invertebrados_aquaticos" "Odonata" "Aeshnidae" "Rhionaeschna eduardoi" "EN" 1
"819" "invertebrados_aquaticos" "Odonata" "Coenagrionidae" "Homeoura lindneri" "VU" 1
"820" "invertebrados_aquaticos" "Odonata" "Coenagrionidae" "Leptagrion acutum" "CR" 1
"821" "invertebrados_aquaticos" "Odonata" "Coenagrionidae" "Leptagrion bocainense" "VU" 1
"822" "invertebrados_aquaticos" "Odonata" "Coenagrionidae" "Leptagrion capixabae" "VU" 1
"823" "invertebrados_aquaticos" "Odonata" "Coenagrionidae" "Leptagrion porrectum" "EN" 1
"824" "invertebrados_aquaticos" "Odonata" "Coenagrionidae" "Leptagrion vriesianum" "VU" 1
"825" "invertebrados_aquaticos" "Odonata" "Gomphidae" "Phyllocycla bartica" "VU" 1
"826" "invertebrados_aquaticos" "Odonata" "Libellulidae" "Elasmothemis schubarti" "EN" 1
"827" "invertebrados_aquaticos" "Odonata" "Libellulidae" "Macrothemis tessellata" "VU" 1
"828" "invertebrados_aquaticos" "Odonata" "Libellulidae" "Micrathyria borgmeieri" "VU" 1
"829" "invertebrados_aquaticos" "Odonata" "Libellulidae" "Micrathyria divergens" "VU" 1
"830" "invertebrados_aquaticos" "Odonata" "Megapodagrionidae" "Heteragrion petiense" "EN" 1
"831" "invertebrados_aquaticos" "Odonata" "Pseudostigmatidae" "Mecistogaster pronoti" "CR (PEX)" 1
"832" "invertebrados_aquaticos" "Pulmonata" "Streptaxidae" "Hypselartemon alveus" "VU" 1
"833" "invertebrados_aquaticos" "Spongillida" "Spongillidae" "Racekiela cavernicola" "VU" 1
"834" "invertebrados_aquaticos" "Tricladida" "Dimarcusidae" "Hausera hauseri" "VU" 0
"835" "invertebrados_aquaticos" "Tricladida" "Dugesiidae" "Girardia arenicola" "CR" 0
"836" "invertebrados_aquaticos" "Tricladida" "Dugesiidae" "Girardia desiderensis" "CR" 0
"837" "invertebrados_aquaticos" "Tricladida" "Dugesiidae" "Girardia multidiverticulata" "CR" 0
"838" "invertebrados_aquaticos" "Tricladida" "Dugesiidae" "Girardia paucipuntacta" "CR" 0
"839" "invertebrados_aquaticos" "Tricladida" "Uteriporidae" "Sluysia triapertura" "CR" 0
"840" "invertebrados_aquaticos" "Zygoptera" "Coenagrionidae" "Aceratobasis cornicauda" "VU" 1
"841" "invertebrados_aquaticos" "Zygoptera" "Coenagrionidae" "Aceratobasis mourei" "EN" 1
"842" "invertebrados_aquaticos" "Zygoptera" "Coenagrionidae" "Fluminagrion taxaense" "CR (PEX)" 1
"843" "invertebrados_aquaticos" "Amphipoda" "Artesiidae" "Spelaeogammarus trajanoae" "EN" 0
"844" "invertebrados_aquaticos" "Actiniaria" "Actiniidae" "Condylactis gigantea" "EN" 1
"845" "invertebrados_aquaticos" "Anthoathecata" "Milleporidae" "Millepora laboreli" "VU" 1
"846" "invertebrados_aquaticos" "Apodida" "Synaptidae" "Synaptula secreta" "CR" 1
"847" "invertebrados_aquaticos" "Camarodonta" "Toxopneustidae" "Lytechinus variegatus" "VU" 1
"848" "invertebrados_aquaticos" "Cassiduloida" "Cassidulidae" "Cassidulus mitis" "EN" 1
"849" "invertebrados_aquaticos" "Decapoda" "Gecarcinidae" "Cardisoma guanhumi" "VU" 1
"850" "invertebrados_aquaticos" "Decapoda" "Gecarcinidae" "Johngarthia lagostoma" "EN" 1
"851" "invertebrados_aquaticos" "Enteropneusta" "Spengelidae" "Willeya loya" "CR" 1
"852" "invertebrados_aquaticos" "Eunicida" "Eunicidae" "Eunice sebastiani" "EN" 1
"853" "invertebrados_aquaticos" "Eunicida" "Onuphidae" "Diopatra cuprea" "VU" 1
"854" "invertebrados_aquaticos" "Forcipulatida" "Asteriidae" "Coscinasterias tenuispina" "VU" 1
"855" "invertebrados_aquaticos" "Littorinimorpha" "Strombidae" "Eustrombus goliath" "VU" 1
"856" "invertebrados_aquaticos" "Littorinimorpha" "Strombidae" "Lobatus costatus" "VU" 1
"857" "invertebrados_aquaticos" "Littorinimorpha" "Vermetidae" "Petaloconchus myrakeenae" "VU" 1
"858" "invertebrados_aquaticos" "Ostreoida" "Pectinidae" "Euvola ziczac" "EN" 1
"859" "invertebrados_aquaticos" "Paxillosida" "Astropectinidae" "Astropecten articulatus" "VU" 1
"860" "invertebrados_aquaticos" "Paxillosida" "Astropectinidae" "Astropecten brasiliensis" "VU" 1
"861" "invertebrados_aquaticos" "Paxillosida" "Astropectinidae" "Astropecten marginatus" "VU" 1
"862" "invertebrados_aquaticos" "Paxillosida" "Luidiidae" "Luidia senegalensis" "VU" 1
"863" "invertebrados_aquaticos" "Poecilosclerida" "Latrunculiidae" "Latrunculia janeirensis" "VU" 1
"864" "invertebrados_aquaticos" "Scleractinia" "Mussidae" "Mussismilia braziliensis" "VU" 1
"865" "invertebrados_aquaticos" "Scleractinia" "Mussidae" "Mussismilia harttii" "EN" 1
"866" "invertebrados_aquaticos" "Suberitida" "Halichondriidae" "Halichondria cebimarensis" "VU" 1
"867" "invertebrados_aquaticos" "Suberitida" "Halichondriidae" "Halichondria tenebrica" "VU" 1
"868" "invertebrados_aquaticos" "Terebratulida" "Bouchardiidae" "Bouchardia rosea" "EN" 1
"869" "invertebrados_aquaticos" "Valvatida" "Ophidiasteridae" "Linckia guildingi" "VU" 1
"870" "invertebrados_aquaticos" "Valvatida" "Oreasteridae" "Oreaster reticulatus" "VU" 1
"871" "peixes" "Atheriniformes" "Atherinopsidae" "Odontesthes bicudo" "EN" 1
"872" "peixes" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus galapagensis" "CR" 1
"873" "peixes" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus longimanus" "VU" 1
"874" "peixes" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus obscurus" "EN" 1
"875" "peixes" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus perezi" "VU" 1
"876" "peixes" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus plumbeus" "CR" 1
"877" "peixes" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus porosus" "CR" 1
"878" "peixes" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus signatus" "EN" 1
"879" "peixes" "Carcharhiniformes" "Carcharhinidae" "Isogomphodon oxyrhynchus" "CR" 1
"880" "peixes" "Carcharhiniformes" "Carcharhinidae" "Negaprion brevirostris" "EN" 1
"881" "peixes" "Carcharhiniformes" "Sphyrnidae" "Sphyrna lewini" "CR" 1
"882" "peixes" "Carcharhiniformes" "Sphyrnidae" "Sphyrna media" "CR" 1
"883" "peixes" "Carcharhiniformes" "Sphyrnidae" "Sphyrna mokarran" "CR" 1
"884" "peixes" "Carcharhiniformes" "Sphyrnidae" "Sphyrna tiburo" "CR" 1
"885" "peixes" "Carcharhiniformes" "Sphyrnidae" "Sphyrna tudes" "CR" 1
